"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bangladesh","BGD","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4330056906363","10.1330108827086","8.94985383404542","6.60438844232023","8.65699100572363","3.44253192670738","6.44064842252048","6.06341710237814","6.71479583915541","5.76470588235294","4.86335679411578","5.70952161913524","4.10929547281007","3.89103084415584","3.10715009114847","2.89981096408318","2.59683098591549","2.47307667504998","2.93654496675609","1.18721461187215","1.89011849965723","2.08634393063584","1.69216552007393","1.77478236450435","1.10996294184721","1.0109349463362","1.47898964707247","1.41421558628755","1.37064173825164","0.902764716945646","1.02168449354141","0.725827537520264","0.769922226130457","","",
"Bulgaria","BGR","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.45646757314729","5.973765356566","5.79331648413367","5.11092981024818","3.84968400073427","5.53734236282275","6.83350500983238","6.85933228979277","7.97151830452399","7.79648609077599","7.21092757306226","4.93768195050946","6.33566859579653","7.74882629107981","8.08005574109224","10.6615575340922","9.98843880199813","7.46933967711389","7.2762395363812","9.43347919188157","12.2028594088269","7.26617713644506","8.40698608703007","10.9437407280612","10.8717624763108","12.4870497897495","10.0885620265465","7.65588003157064","11.5763178683519","7.63844972445569","8.14643961328949","10.6521190716448","7.59024931186756","","",
"Bahrain","BHR","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Bahamas, The","BHS","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Bosnia and Herzegovina","BIH","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8993985784582","37.272397533551","52.2298850574713","71.1451758340848","81.5032987747408","82.7766416723472","70.2452316076294","53.1089560752995","50.2038118321031","54.4809927122316","48.8445680314508","48.702763677383","48.8456189151599","39.9520681697142","46.9751728472659","47.595619742898","44.0078142610264","33.9528173794976","32.834109154692","39.8200153178453","46.8698902125672","28.7107329842932","29.93182786536","41.4646725116039","36.7264851485149","35.5173075692623","31.7498733607249","24.2547755201363","34.0240083507307","35.2826845023724","27.6342301766031","36.6637893828226","28.9298577620414","","",
"Belarus","BLR","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0505996053230785","0.0464696011359236","0.0452187790929645","0.0569390751895472","0.060515335860114","0.0802632635042941","0.0674308833445718","0.0805925471082626","0.119189511323004","0.071654849901946","0.103444312478449","0.119698360132466","0.109615966132446","0.10515642017501","0.105735341236783","0.116275314104842","0.110024834176857","0.109962612711678","0.111275964391691","0.144851198314459","0.128958303481874","0.130434782608696","0.227280106496964","0.43799790522741","0.348351806535195","0.313948711930051","0.423047131025442","1.17340286831812","0.831067562714821","0.864945014209811","1.03507315554633","0.89963384175174","0.941624365482233","","",
"Belize","BLZ","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7814926522492","46.7605633802817","44.4290483088745","25.5635165524816","28.602966149666","36.0253851271815","70.7779666254635","68.9994718177016","79.9946875118582","63.3918626744415","69.2595126572286","65.6661923810035","60.2367889113485","69.4619785650971","65.2727550552641","57.4231396509335","59.9705327132925","60.7404218682738","51.3500730047093","18.1292376485455","43.7215601300108","33.4019786845569","","","",
"Bermuda","BMU","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9423475736209","57.2495606326889","52.4461028192371","56.6578649566201","46.600566572238","41.8350447167936","44.0086473131563","45.0748847926267","41.9407008086253","46.0190672507086","50.1288659793814","53.4790253705099","52.6403823178017","45.6886640607036","47.3348017621145","39.9755750050885","43.0251096054205","42.5426527242708","38.86925795053","36.8598490929523","32.7136431784108","32.982012366498","31.6341627437794","32.3506891271057","27.1270185586888","27.2697077059345","18.4807134414956","23.2217138103161","26.1513816579896","31.6923376876584","29.4848667067549","29.7453810092839","24.9912342215989","","",
"Brazil","BRA","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7686349132263","92.9195270867022","92.3928151837572","93.2886465377655","93.3333589703162","92.127749899311","91.2423869979882","90.5806183478255","90.5892188918035","87.5368969514454","87.2439884210828","81.5432196476189","82.7642469284377","83.8823183902904","82.7963649784619","83.729372036533","83.1801152772114","84.0205595005695","79.8061619592845","83.8812239740325","78.2002780616351","80.5505146147582","75.1884953140925","68.4943889509808","62.6306485804755","61.3371503202893","65.1811809961875","62.2770638073522","64.0594661093572","62.8525888106762","63.0413000744317","55.2984336444097","63.0545151770595","60.2032798376475","",
"Barbados","BRB","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Brunei Darussalam","BRN","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Bhutan","BTN","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9867895576534","99.9813699310687","99.9751148005897","99.9475534088169","99.9299633843659","99.9244420102423","99.93945954391","99.9613901007105","99.979446474331","99.9909735913071","99.990140011832","99.989953204574","99.9916470788223","99.9876828207135","99.9944169557055","99.9947079771436","99.9863064466485","99.9766927535181","99.978161452953","99.9954894470409","99.9868089308814","99.9918693177619","","","",
"Botswana","BWA","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Central African Republic","CAF","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7089977883832","99.7055706041691","99.7055706041691","99.7089977883832","99.8030100070916","99.7133406835722","99.7254487856389","99.7195253505933","99.6930342384888","99.7215280257051","99.7235023041475","99.6272593009354","99.5222706196431","99.5222706196431","99.5324123273114","99.4173081073304","95.316244281461","96.1802954994212","96.1802954994212","96.1802954994212","96.1802954994212","96.1802954994212","","","",
"Canada","CAN","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5138497754735","60.5759106766823","60.7448168379353","60.7393047952725","59.3016693506643","59.915769804081","61.9771260332918","61.0872839667407","59.0355190042232","59.6745002165283","59.1585959112572","56.4787148267848","58.277493036582","57.210845037719","56.7932863368026","58.2848338782982","57.828374262529","58.5481081872928","59.6310264987476","60.5994176071938","58.2819267838073","59.3331207133925","60.171810976285","59.5976341080225","58.0833323211835","58.1044087582365","57.968933265165","59.5551685735757","58.6179559416504","58.5547290116897","59.3459643909171","59.5578643345861","61.0656046036379","58.0196392817543","",
"Central Europe and the Baltics","CEB","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52141494711288","8.76292731028177","8.20646942278406","8.9157271846146","9.62265788090219","10.5116342525258","10.3376736886128","10.377199058371","11.2940815338662","11.4490178278253","10.0938065205372","9.88822499110649","9.83166878722709","8.11770221209511","9.99730844180313","10.9787764281157","10.0191329604537","8.62364684967408","9.24191282836118","10.4017436638847","12.1364692255175","8.59874071265163","8.5442687005187","10.6420052937429","11.4279611235715","9.93921990702715","10.4441206352034","9.24514149051778","10.1306028671557","9.40780876974312","10.087382455639","10.3366500080077","8.57868654478824","","",
"Switzerland","CHE","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1518496101399","57.3911848569171","57.0830051448777","59.3426362619731","60.2542833011583","57.037695138977","52.1616639421237","55.6980282761681","54.5730986780948","58.8626938916072","56.6187796208531","58.9275606422487","54.9343820291668","54.6208636296186","54.0794388960891","55.46875","51.3316057323051","54.0831799779168","55.0254572883274","54.7875370659811","55.7752709577527","52.8171084598363","57.7113074356735","56.9233179513474","55.3378029912326","58.9226086699566","58.0816236068896","58.6933781342125","54.6983070467371","55.7459375595416","57.2509176168479","60.4094426189791","51.5274266743825","55.9005958278478","",
"Channel Islands","CHI","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5956890920967","65.7983066980612","74.9005052989313","74.374036578761","67.1994303121415","65.700931244871","54.7977743793317","56.900021022915","44.9012926300375","35.3998437092993","46.1999101751584","49.3828031318333","50.9834901879966","46.2832859979927","42.9210279643806","50.4591875619236","52.6554591467824","39.5323796339025","40.5215730939301","41.6587068937123","35.9350696627726","31.970842907796","28.8999440868231","27.0129336891809","32.6473789097282","31.6665340652929","29.3367282627877","26.8305577583928","28.3778039568127","26.5817545353485","26.0414558356053","21.9807312140698","22.7251752400624","26.557477945702","",
"China","CHN","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.39699453376","18.4600627190555","17.5673113009252","18.108203850434","18.0340319635441","18.9080616004937","17.4003925053692","17.2537257194371","17.8158458244111","16.4370160501384","16.40538216086","18.7333932498688","17.4090356216191","14.8465397185929","16.0446416658573","15.8777203929188","15.2056173965109","14.7865646491701","16.8778706645304","16.5714641024737","17.1619106780834","14.8214678394431","17.4629383595863","16.894607496227","18.4429609760408","19.3068778414259","19.0980474005934","17.8392080286079","17.2450521452032","17.382047309399","17.4516307031794","15.5714741080149","15.107238664306","","",
"Cote d'Ivoire","CIV","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6666666666667","69.0148596587782","56.6486486486486","50.2285191956124","49.724692926726","60.5361384458772","54.6961325966851","46.6137434879682","34.2366981601193","36.412705003114","36.75","36.8474923234391","32.6596146581035","36.0133674071162","31.7241379310345","25.2948424573139","26.7020335985853","31.9126265316995","32.7241379310345","36.2970533128939","27.1248952221291","29.0867355304148","25.4988597491448","20.9934640522876","23.0871349263819","15.5188246097337","16.0322952710496","19.0029706646862","29.4404134777855","32.4962377727615","29.8345490126312","22.5887445887446","22.8410914927769","","",
"Cameroon","CMR","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4797923618836","98.5608856088561","98.7212276214834","98.9406779661017","98.8235294117647","98.850987432675","98.8624612202689","98.849104859335","98.3585858585859","98.7559241706161","98.9080459770115","98.1078791301892","96.4242424242424","95.7654723127036","95.3771289537713","94.2057942057942","76.2240501370936","73.3740225061987","74.4939271255061","69.432918395574","72.2033898305085","74.2234976367319","77.5510204081633","68.499373433584","63.1388969101935","54.5898559799624","63.0656934306569","62.9203758654797","58.4817790196763","61.6409289166568","57.1676300578035","66.5120202446225","70.5033086023662","","",
"Congo, Dem. Rep.","COD","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5575221238938","99.5834122325317","99.6871397991108","99.6934174932371","99.6611445783133","99.7085964060223","99.7053527582256","99.6232401348404","99.5981387478849","99.5477671000565","99.949841163685","99.9161214561315","99.8688309558944","99.886141834743","99.8868138087153","99.9052004333694","99.3909704753078","98.8984553051405","98.7184568635223","98.9069649211998","98.9144155516284","98.8887485793661","99.6584340514976","99.6763754045307","99.6497570895944","99.5756086665178","99.562315351789","99.6427070197562","99.4473611494888","99.5091816873995","99.5204603580563","99.5753393493592","99.5547169811321","","",
"Congo, Rep.","COG","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3914807302231","100","99.0654205607477","99.171270718232","99.3827160493827","99.4350282485876","99.5633187772926","99.5584988962472","99.4186046511628","85.5855855855856","99.6655518394649","100","100","85.7142857142857","85.5913978494624","81.986143187067","82.1192052980132","82.3095823095823","81.3449023861171","61.2244897959184","54.719387755102","61.1755607115236","58.0588235294118","57.5539568345324","57.8595317725752","39.6389891696751","38.1645783948527","40.587044534413","35.3359173126615","23.1463748290014","23.4375","24.1043139166464","22.3219628964692","","",
"Colombia","COL","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6305525758451","74.9553933495539","67.6329528897523","72.2451308384554","77.4203675529474","75.2879483097668","81.8481619851483","70.5615962336061","68.5613738111678","78.7936107608239","74.3641464375971","73.186337691033","75.4040134967146","77.7149977442155","80.5956642400354","79.0620530748451","79.4874655954772","80.4696552723059","82.9439628206274","71.8209811743299","66.6364281119596","78.5984208918263","74.8862903098884","67.9180011080931","67.3542323277803","61.7944933584406","63.9270833333333","77.4899091826438","74.9496642197016","67.8890754212523","62.8254283523363","71.7362526044365","71.5034001102738","64.4052159629167","",
"Comoros","COM","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","10.0368016058883","12.5825731362064","12.1951219512195","11.6550116550117","12.4875124875125","9.65250965250965","10.4166666666667","9.72762645914397","7.28862973760933","8.01282051282051","7.88643533123028","8.18330605564648","8.69565217391304","0","0","0","0","0","0","0","","","",
"Cabo Verde","CPV","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
